Nome do Repositório,Descrição,URL,Criado em,Idade do Repositório (dias),Última Atualização,Tempo desde última atualização (dias),Linguagem Principal,Total PRs Mesclados,Total de Releases,Total de Issues,Total de Issues Fechadas
layui,一套遵循原生态开发模式的 Web UI 组件库，采用自身轻量级模块化规范，易上手，可以更简单快速地构建网页界面。,https://github.com/layui/layui,22-09-2015,3449,27-02-2025,3,JavaScript,534,136,1218,1173
go-zero,A cloud-native Go microservices framework with cli tool for productivity.,https://github.com/zeromicro/go-zero,07-08-2020,1668,02-03-2025,0,Go,2177,127,1735,1519
Umi-OCR,"OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。",https://github.com/hiroi-sora/Umi-OCR,28-03-2022,1070,09-02-2025,21,Python,45,30,655,475
dokku,A docker-powered PaaS that helps you build and manage the lifecycle of applications,https://github.com/dokku/dokku,08-06-2013,4285,28-02-2025,2,Shell,3930,294,2766,2719
minikube,Run Kubernetes locally,https://github.com/kubernetes/minikube,15-04-2016,3243,25-02-2025,5,Go,8419,150,9862,9352
sharp,"High performance Node.js image processing, the fastest module to resize JPEG, PNG, WebP, AVIF and TIFF images. Uses the libvips library.",https://github.com/lovell/sharp,19-08-2013,4213,02-03-2025,0,JavaScript,289,88,3904,3774
webtorrent,⚡️ Streaming torrent client for the web,https://github.com/webtorrent/webtorrent,15-10-2013,4156,28-02-2025,2,JavaScript,934,210,1653,1587
interactive-coding-challenges,120+ interactive Python coding interview challenges (algorithms and data structures).  Includes Anki flashcards.,https://github.com/donnemartin/interactive-coding-challenges,28-04-2015,3596,08-05-2024,298,Python,176,0,68,32
jsPDF,Client-side JavaScript PDF generation for everyone.,https://github.com/parallax/jsPDF,06-12-2009,5565,26-02-2025,4,JavaScript,713,34,2525,2411
mpv,🎥 Command line video player,https://github.com/mpv-player/mpv,13-10-2012,4523,02-03-2025,0,C,3290,86,10276,9430
Real-ESRGAN,Real-ESRGAN aims at developing Practical Algorithms for General Image/Video Restoration.,https://github.com/xinntao/Real-ESRGAN,19-07-2021,1322,06-08-2024,208,Python,21,10,701,169
stanford_alpaca,"Code and documentation to train Stanford's Alpaca models, and generate the data.",https://github.com/tatsu-lab/stanford_alpaca,10-03-2023,723,17-07-2024,228,Python,6,0,268,98
lossless-cut,The swiss army knife of lossless video/audio editing,https://github.com/mifi/lossless-cut,30-10-2016,3045,20-02-2025,10,TypeScript,192,99,1538,1359
bubbletea,A powerful little TUI framework 🏗,https://github.com/charmbracelet/bubbletea,10-01-2020,1878,27-02-2025,3,Go,574,56,327,261
Reactive-Resume,"A one-of-a-kind resume builder that keeps your privacy in mind. Completely secure, customizable, portable, open-source and free forever. Try it out today!",https://github.com/AmruthPillai/Reactive-Resume,25-03-2020,1803,02-03-2025,0,TypeScript,633,95,1451,1238
sequelize,"Feature-rich ORM for modern Node.js and TypeScript, it supports PostgreSQL (with JSON and JSONB support), MySQL, MariaDB, SQLite, MS SQL Server, Snowflake, Oracle DB (v6), DB2 and DB2 for IBM i.",https://github.com/sequelize/sequelize,22-07-2010,5337,02-03-2025,0,TypeScript,4848,484,10367,9503
vue-cli,🛠️ webpack-based tooling for Vue.js Development,https://github.com/vuejs/vue-cli,26-12-2015,3354,24-02-2025,6,JavaScript,1258,177,5493,4558
foundation-sites,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,https://github.com/foundation/foundation-sites,13-10-2011,4889,21-01-2025,40,HTML,2958,79,8229,8179
fabric.js,"Javascript Canvas Library, SVG-to-Canvas (& canvas-to-SVG) Parser",https://github.com/fabricjs/fabric.js,09-06-2010,5380,16-02-2025,14,JavaScript,2223,165,6134,5730
fabric,fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,https://github.com/danielmiessler/fabric,03-01-2024,424,28-02-2025,2,Go,268,102,591,414
editor.js,A block-style editor with clean JSON output,https://github.com/codex-team/editor.js,28-11-2015,3382,26-02-2025,4,TypeScript,860,100,1504,919
stats,macOS system monitor in your menu bar,https://github.com/exelban/stats,29-05-2019,2104,02-03-2025,0,Swift,402,285,1942,1926
AI-Expert-Roadmap,Roadmap to becoming an Artificial Intelligence Expert in 2022,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,24-10-2020,1590,31-12-2023,427,JavaScript,13,0,65,46
influxdb,"Scalable datastore for metrics, events, and real-time analytics",https://github.com/influxdata/influxdb,26-09-2013,4175,01-03-2025,1,Rust,10281,87,13770,11744
leakcanary,A memory leak detection library for Android.,https://github.com/square/leakcanary,29-04-2015,3595,27-02-2025,3,Kotlin,919,43,1611,1512
hutool,🍬A set of tools that keep Java sweet.,https://github.com/chinabugotech/hutool,13-04-2014,3976,28-02-2025,2,Java,424,149,2895,2890
kafka,Mirror of Apache Kafka,https://github.com/apache/kafka,15-08-2011,4948,02-03-2025,0,Java,10750,0,0,0
servo,"Servo aims to empower developers with a lightweight, high-performance alternative for embedding web technologies in applications.",https://github.com/servo/servo,08-02-2012,4771,02-03-2025,0,Rust,18634,0,13111,9953
uppy,The next open source file uploader for web browsers :dog: ,https://github.com/transloadit/uppy,16-11-2015,3394,25-02-2025,5,TypeScript,2966,133,2386,2241
project-guidelines,A set of best practices for JavaScript projects,https://github.com/elsewhencode/project-guidelines,30-06-2017,2802,09-12-2024,83,JavaScript,114,0,38,29
netron,"Visualizer for neural network, deep learning and machine learning models",https://github.com/lutzroeder/netron,26-12-2010,5180,02-03-2025,0,JavaScript,1,4,1179,1158
react-boilerplate,"🔥 A highly scalable, offline-first foundation with the best developer experience and a focus on performance and best practices.",https://github.com/react-boilerplate/react-boilerplate,18-02-2015,3665,23-03-2023,710,JavaScript,715,16,1905,1822
phantomjs,Scriptable Headless Browser,https://github.com/ariya/phantomjs,27-12-2010,5179,26-11-2022,827,C++,562,0,4745,4731
comprehensive-rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust.,https://github.com/google/comprehensive-rust,21-12-2022,802,01-03-2025,1,Rust,2040,0,321,216
OpenAPI-Specification,The OpenAPI Specification Repository,https://github.com/OAI/OpenAPI-Specification,03-03-2014,4017,01-03-2025,1,Markdown,1262,12,2292,2124
backstage,Backstage is an open framework for building developer portals,https://github.com/backstage/backstage,24-01-2020,1864,02-03-2025,0,TypeScript,17757,407,6593,6246
500lines,500 Lines or Less,https://github.com/aosabook/500lines,04-11-2013,4136,19-08-2023,561,JavaScript,175,0,70,39
directus,"The flexible backend for all your projects 🐰 Turn your DB into a headless CMS, admin panels, or apps with a custom UI, instant APIs, auth & more.",https://github.com/directus/directus,12-12-2012,4463,02-03-2025,0,TypeScript,7762,329,9004,8522
Mr.-Ranedeer-AI-Tutor,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,31-03-2023,702,25-03-2024,342,N/A,19,3,47,34
roop,one-click face swap,https://github.com/s0md3v/roop,28-05-2023,644,19-08-2024,195,Python,82,6,0,0
ruoyi-vue-pro,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,https://github.com/YunaiV/ruoyi-vue-pro,24-01-2021,1498,15-02-2025,15,Java,55,34,530,517
tqdm,":zap: A Fast, Extensible Progress Bar for Python and CLI",https://github.com/tqdm/tqdm,03-06-2015,3560,05-02-2025,25,Python,287,131,1014,584
particles.js,A lightweight JavaScript library for creating particles,https://github.com/VincentGarreau/particles.js,06-09-2014,3830,28-03-2024,339,JavaScript,21,6,407,106
apollo,Apollo is a reliable configuration management system suitable for microservice configuration management scenarios.,https://github.com/apolloconfig/apollo,04-03-2016,3285,18-02-2025,12,Java,1421,41,3305,3162
GPTs,leaked prompts of GPTs,https://github.com/linexjlin/GPTs,11-11-2023,477,27-09-2024,156,N/A,45,0,27,21
Hover,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.",https://github.com/IanLunn/Hover,02-01-2014,4077,28-10-2023,491,SCSS,23,10,107,83
awesome-macos-command-line,Use your macOS terminal shell to do awesome things.,https://github.com/herrbischoff/awesome-macos-command-line,22-09-2015,3449,02-09-2021,1277,N/A,104,0,0,0
standard,"🌟 JavaScript Style Guide, with linter & automatic code fixer",https://github.com/standard/standard,27-01-2015,3687,13-09-2024,170,JavaScript,412,7,1232,1121
paper-reading,深度学习经典、新论文逐段精读,https://github.com/mli/paper-reading,22-10-2021,1227,17-11-2024,105,N/A,14,0,0,0
es6features,Overview of ECMAScript 6 features,https://github.com/lukehoban/es6features,03-03-2014,4017,27-01-2023,765,N/A,41,0,57,36
rocksdb,"A library that provides an embeddable, persistent key-value store for fast storage.",https://github.com/facebook/rocksdb,30-11-2012,4475,02-03-2025,0,C++,606,200,3298,2601
algo,Set up a personal VPN in the cloud,https://github.com/trailofbits/algo,15-05-2016,3213,30-08-2024,184,Jinja,530,2,1603,1429
data-engineering-zoomcamp,Data Engineering Zoomcamp is a free nine-week course that covers the fundamentals of data engineering.,https://github.com/DataTalksClub/data-engineering-zoomcamp,21-10-2021,1228,28-02-2025,2,Jupyter Notebook,380,0,133,132
alpine,"A rugged, minimal framework for composing JavaScript behavior in your markup. ",https://github.com/alpinejs/alpine,28-11-2019,1921,11-02-2025,19,HTML,655,136,611,609
awesome-python-cn,Python资源大全中文版，包括：Web框架、网络爬虫、模板引擎、数据库、数据可视化、图片处理等，由「开源前哨」和「Python开发者」微信公号团队维护更新。,https://github.com/jobbole/awesome-python-cn,03-11-2015,3407,29-08-2022,916,Makefile,51,0,31,18
MonitorControl,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.,https://github.com/MonitorControl/MonitorControl,16-09-2017,2724,06-02-2025,24,Swift,213,26,958,952
cheerio,"The fast, flexible, and elegant library for parsing and manipulating HTML and XML.",https://github.com/cheeriojs/cheerio,09-10-2011,4893,27-02-2025,3,TypeScript,2620,58,1207,1179
COVID-19,"Novel Coronavirus (COVID-19) Cases, provided by JHU CSSE",https://github.com/CSSEGISandData/COVID-19,04-02-2020,1853,10-06-2023,631,N/A,2152,0,3759,2079
pytorch-lightning,"Pretrain, finetune ANY AI model of ANY size on multiple GPUs, TPUs with zero code changes.",https://github.com/Lightning-AI/pytorch-lightning,31-03-2019,2163,28-02-2025,2,Python,8833,163,7228,6353
folly,An open-source C++ library developed and used at Facebook.,https://github.com/facebook/folly,01-06-2012,4657,01-03-2025,1,C++,12,229,1183,913
tiptap,The headless rich text editor framework for web artisans.,https://github.com/ueberdosis/tiptap,20-08-2018,2386,27-02-2025,3,TypeScript,1031,850,2955,2439
puter,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",https://github.com/HeyPuter/puter,03-03-2024,364,28-02-2025,2,JavaScript,476,8,550,392
CheatSheetSeries,The OWASP Cheat Sheet Series was created to provide a concise collection of high value information on specific application security topics.,https://github.com/OWASP/CheatSheetSeries,21-12-2018,2263,28-02-2025,2,Python,1000,0,482,438
weekly,前端精读周刊。帮你理解最前沿、实用的技术。,https://github.com/ascoders/weekly,20-03-2017,2904,09-09-2024,174,JavaScript,136,193,365,363
swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",https://github.com/kodecocodes/swift-algorithm-club,26-01-2016,3323,06-12-2024,86,Swift,610,0,215,183
numpy,The fundamental package for scientific computing with Python.,https://github.com/numpy/numpy,13-09-2010,5284,02-03-2025,0,Python,12415,125,13136,11124
Data-Science-For-Beginners,"10 Weeks, 20 Lessons, Data Science for All!",https://github.com/microsoft/Data-Science-For-Beginners,03-03-2021,1460,13-02-2025,17,Jupyter Notebook,293,0,117,95
k3s,Lightweight Kubernetes,https://github.com/k3s-io/k3s,31-05-2018,2467,02-03-2025,0,Go,3748,834,6468,6353
django-rest-framework,Web APIs for Django. 🎸,https://github.com/encode/django-rest-framework,02-03-2011,5114,27-02-2025,3,Python,2978,19,0,0
composer,Dependency Manager for PHP,https://github.com/composer/composer,08-06-2011,5016,25-02-2025,5,PHP,2898,210,7797,7686
canal,阿里巴巴 MySQL binlog 增量订阅&消费组件 ,https://github.com/alibaba/canal,13-01-2013,4431,24-01-2025,37,Java,463,32,4648,3552
docsify,🃏 A magical documentation site generator.,https://github.com/docsifyjs/docsify,20-11-2016,3024,01-03-2025,1,JavaScript,692,14,1277,1134
croc,Easily and securely send things from one computer to another :crocodile: :package:,https://github.com/schollz/croc,17-10-2017,2693,02-03-2025,0,Go,228,172,520,513
css-protips,⚡️ A collection of tips to help take your CSS skills pro 🦾,https://github.com/AllThingsSmitty/css-protips,29-08-2015,3473,28-02-2025,2,N/A,70,0,60,59
surrealdb,"A scalable, distributed, collaborative, document-graph database, for the realtime web",https://github.com/surrealdb/surrealdb,09-12-2021,1179,28-02-2025,2,Rust,1831,66,1953,1270
mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",https://github.com/google-ai-edge/mediapipe,13-06-2019,2089,01-03-2025,1,C++,201,59,5314,4936
lux,👾 Fast and simple video download library and CLI tool written in Go,https://github.com/iawia002/lux,24-02-2018,2563,12-10-2024,141,Go,296,86,1046,539
cobalt,best way to save what you love,https://github.com/imputnet/cobalt,08-07-2022,968,27-02-2025,3,Svelte,201,0,743,606
k9s,🐶 Kubernetes CLI To Manage Your Clusters In Style!,https://github.com/derailed/k9s,25-01-2019,2228,01-03-2025,1,Go,742,233,1957,1393
CasaOS,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",https://github.com/IceWhaleTech/CasaOS,26-09-2021,1253,19-12-2024,73,Go,267,96,1437,834
server,"☁️ Nextcloud server, a safe home for all your data",https://github.com/nextcloud/server,02-06-2016,3195,02-03-2025,0,PHP,25941,309,19501,17260
lighthouse,"Automated auditing, performance metrics, and best practices for the web.",https://github.com/GoogleChrome/lighthouse,08-03-2016,3281,28-02-2025,2,JavaScript,5325,117,9095,8542
todomvc,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more",https://github.com/tastejs/todomvc,03-06-2011,5021,27-12-2024,65,JavaScript,760,6,784,661
consul,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",https://github.com/hashicorp/consul,04-11-2013,4136,28-02-2025,2,Go,13524,199,5500,4265
Hello-Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...",https://github.com/mouredev/Hello-Python,03-08-2022,942,28-02-2025,2,Python,0,0,173,155
python-guide,"Python best practices guidebook, written for humans. ",https://github.com/realpython/python-guide,15-03-2011,5101,29-07-2024,216,Batchfile,683,0,269,176
fish-shell,The user-friendly command line shell.,https://github.com/fish-shell/fish-shell,10-05-2012,4679,02-03-2025,0,Rust,2010,46,7406,6977
postcss,Transforming styles with JS plugins,https://github.com/postcss/postcss,24-09-2013,4177,21-02-2025,9,TypeScript,745,265,1010,985
SpringAll,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc,https://github.com/wuyouzhuguli/SpringAll,02-05-2018,2496,31-05-2024,275,Java,1,0,48,27
slick,the last carousel you'll ever need,https://github.com/kenwheeler/slick,24-03-2014,3996,30-08-2024,184,JavaScript,249,48,3615,2403
linkedin-skill-assessments-quizzes,"Full reference of LinkedIn answers 2024 for skill assessments (aws-lambda, rest-api, javascript, react, git, html, jquery, mongodb, java, Go, python, machine-learning, power-point) linkedin excel test lösungen, linkedin machine learning test LinkedIn test questions and answers ",https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,13-07-2019,2059,26-12-2024,66,N/A,5638,1,891,807
react-spring,✌️ A spring physics based React animation library,https://github.com/pmndrs/react-spring,07-03-2018,2552,01-03-2025,1,TypeScript,429,50,1244,1141
handson-ml2,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.",https://github.com/ageron/handson-ml2,08-01-2019,2245,13-06-2024,262,Jupyter Notebook,64,0,515,300
vuex,🗃️ Centralized State Management for Vue.js.,https://github.com/vuejs/vuex,16-07-2015,3517,25-09-2024,158,JavaScript,656,51,1266,1167
aider,aider is AI pair programming in your terminal,https://github.com/Aider-AI/aider,09-05-2023,663,02-03-2025,0,Python,188,81,2909,2366
Free-Certifications,A curated list of free courses with certifications. Also available at https://free-certifications.com/,https://github.com/cloudcommunity/Free-Certifications,31-07-2020,1675,13-02-2025,17,N/A,115,0,96,67
llama3,The official Meta Llama 3 GitHub site,https://github.com/meta-llama/llama3,15-03-2024,352,26-01-2025,35,Python,24,0,284,118
machine-learning-for-software-engineers,A complete daily plan for studying to become a machine learning engineer.,https://github.com/ZuzooVn/machine-learning-for-software-engineers,09-10-2016,3066,11-06-2024,264,N/A,60,0,26,9
xxl-job,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,https://github.com/xuxueli/xxl-job,28-11-2015,3382,27-02-2025,3,Java,109,36,3139,2486
plyr,"A simple HTML5, YouTube and Vimeo player",https://github.com/sampotts/plyr,14-02-2015,3669,29-06-2024,246,JavaScript,384,88,2099,1220
android_guides,Extensive Open-Source Guides for Android Developers,https://github.com/codepath/android_guides,19-06-2013,4274,31-12-2024,61,N/A,10,0,379,219
Clone-Wars,"100+ open-source clones of popular sites like Airbnb, Amazon, Instagram, Netflix, Tiktok, Spotify, Whatsapp, Youtube etc. See source code, demo links, tech stack, github stars.",https://github.com/GorvGoyl/Clone-Wars,02-12-2020,1551,06-08-2024,208,N/A,130,0,81,70
UTM,Virtual machines for iOS and macOS,https://github.com/utmapp/UTM,12-04-2019,2151,24-02-2025,6,Swift,249,118,3236,2354
react-three-fiber,🇨🇭 A React renderer for Three.js,https://github.com/pmndrs/react-three-fiber,25-02-2019,2197,01-03-2025,1,TypeScript,634,119,1076,1019
spring-cloud-alibaba,Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.,https://github.com/alibaba/spring-cloud-alibaba,01-12-2017,2648,04-12-2024,88,Java,1063,47,2443,2194
async,Async utilities for node and the browser,https://github.com/caolan/async,01-06-2010,5388,01-03-2025,1,JavaScript,554,7,1139,1133
trilium,Build your personal knowledge base with Trilium Notes,https://github.com/zadam/trilium,23-05-2017,2840,08-08-2024,206,JavaScript,250,297,3499,2614
tinygrad,You like pytorch? You like micrograd? You love tinygrad! ❤️ ,https://github.com/tinygrad/tinygrad,18-10-2020,1596,02-03-2025,0,Python,6174,11,868,743
JavaScript30,30 Day Vanilla JS Challenge,https://github.com/wesbos/JavaScript30,07-12-2016,3007,07-01-2025,54,HTML,153,0,0,0
the-super-tiny-compiler,:snowman: Possibly the smallest compiler ever,https://github.com/jamiebuilds/the-super-tiny-compiler,11-03-2016,3278,19-02-2024,377,JavaScript,20,0,0,0
DevToys,A Swiss Army knife for developers.,https://github.com/DevToys-app/DevToys,29-09-2021,1250,01-03-2025,1,C#,498,38,887,657
immer,Create the next immutable state by mutating the current one,https://github.com/immerjs/immer,29-12-2017,2620,19-09-2024,164,JavaScript,374,109,665,632
cursor,The AI Code Editor,https://github.com/getcursor/cursor,12-03-2023,721,13-10-2024,140,N/A,46,0,2519,1091
backbone,"Give your JS App some Backbone with Models, Views, Collections, and Events",https://github.com/jashkenas/backbone,30-09-2010,5267,02-09-2024,181,JavaScript,880,0,2404,2364
druid,阿里云计算平台DataWorks(https://help.aliyun.com/document_detail/137663.html) 团队出品，为监控而生的数据库连接池,https://github.com/alibaba/druid,03-11-2011,4868,21-02-2025,9,Java,1453,51,4484,2276
tuning_playbook,A playbook for systematically maximizing the performance of deep learning models.,https://github.com/google-research/tuning_playbook,18-01-2023,774,18-06-2024,257,N/A,14,0,43,34
ChatGPT,Reverse engineered ChatGPT API,https://github.com/acheong08/ChatGPT,03-12-2022,820,02-08-2023,578,Python,294,277,805,794
Complete-Python-3-Bootcamp,Course Files for Complete Python 3 Bootcamp Course on Udemy,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,12-02-2018,2575,09-08-2024,205,Jupyter Notebook,12,0,362,223
tokio,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ...",https://github.com/tokio-rs/tokio,09-09-2016,3096,02-03-2025,0,Rust,3447,126,2392,2097
filebrowser,📂 Web File Browser,https://github.com/filebrowser/filebrowser,11-09-2015,3460,31-01-2025,30,Go,526,62,2548,2460
stb,stb single-file public domain libraries for C/C++,https://github.com/nothings/stb,25-05-2014,3934,09-11-2024,113,C,285,0,852,688
nginxconfig.io,⚙️ NGINX config generator on steroids 💉,https://github.com/digitalocean/nginxconfig.io,05-01-2018,2613,14-12-2024,78,JavaScript,191,0,238,184
xyflow,React Flow | Svelte Flow - Powerful open source libraries for building node-based UIs with React (https://reactflow.dev) or Svelte (https://svelteflow.dev). Ready out-of-the-box and infinitely customizable.,https://github.com/xyflow/xyflow,15-07-2019,2057,25-02-2025,5,TypeScript,1254,297,2130,2021
data-science-ipython-notebooks,"Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines.",https://github.com/donnemartin/data-science-ipython-notebooks,23-01-2015,3691,20-03-2024,347,Python,31,0,41,22
GPT_API_free,Free ChatGPT API Key，免费ChatGPT API，支持GPT4 API（免费），ChatGPT国内可用免费转发API，直连无需代理。可以搭配ChatBox等软件/插件使用，极大降低接口使用成本。国内即可无限制畅快聊天。,https://github.com/chatanywhere/GPT_API_free,23-04-2023,679,14-02-2025,16,Python,1,0,336,277
viper,Go configuration with fangs,https://github.com/spf13/viper,02-04-2014,3987,18-02-2025,12,Go,487,32,886,478
reverse-interview,Questions to ask the company during your interview,https://github.com/viraptor/reverse-interview,08-09-2019,2002,19-02-2025,11,N/A,75,0,25,18
mantine,A fully featured React components library,https://github.com/mantinedev/mantine,07-01-2021,1515,01-03-2025,1,TypeScript,1370,253,2960,2941
os-tutorial,How to create an OS from scratch,https://github.com/cfenollosa/os-tutorial,29-09-2014,3807,25-07-2024,220,C,11,0,176,104
medusa,The world's most flexible commerce platform.,https://github.com/medusajs/medusa,18-01-2020,1870,28-02-2025,2,TypeScript,6646,114,2796,2696
xstate,Actor-based state management & orchestration for complex app logic.,https://github.com/statelyai/xstate,14-09-2015,3457,02-03-2025,0,TypeScript,1910,401,1370,1273
glances,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",https://github.com/nicolargo/glances,04-12-2011,4837,02-03-2025,0,Python,711,49,1985,1807
react-select,The Select Component for React.js,https://github.com/JedWatson/react-select,26-08-2014,3841,24-01-2025,37,TypeScript,1051,59,3608,3247
jan,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer,https://github.com/janhq/jan,17-08-2023,563,02-03-2025,0,TypeScript,1998,73,2205,2068
restic,"Fast, secure, efficient backup program",https://github.com/restic/restic,27-04-2014,3962,01-03-2025,1,Go,2127,47,2716,2348
applied-ml,📚 Papers & tech blogs by companies sharing their work on data science & machine learning in production.,https://github.com/eugeneyan/applied-ml,04-07-2020,1702,18-07-2024,227,N/A,208,0,24,22
diffusers,"🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch and FLAX.",https://github.com/huggingface/diffusers,30-05-2022,1007,02-03-2025,0,Python,4371,81,4561,4147
waifu2x,Image Super-Resolution for Anime-Style Art,https://github.com/nagadomi/waifu2x,17-05-2015,3577,04-05-2023,668,Lua,68,3,363,209
Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,https://github.com/ChartsOrg/Charts,20-03-2015,3635,19-08-2024,195,Swift,418,38,4268,3384
mobx,"Simple, scalable state management.",https://github.com/mobxjs/mobx,14-03-2015,3641,19-02-2025,11,TypeScript,1143,112,1962,1911
DeepFaceLive,Real-time face swap for PC streaming or video calls,https://github.com/iperov/DeepFaceLive,15-12-2020,1538,08-11-2024,114,Python,13,35,144,143
ink,🌈 React for interactive command-line apps,https://github.com/vadimdemedes/ink,12-06-2017,2820,27-02-2025,3,TypeScript,214,54,358,292
90DaysOfDevOps,"This repository started out as a learning in public project for myself and has now become a structured learning map for many in the community. We have 3 years under our belt covering all things DevOps, including Principles, Processes, Tooling and Use Cases surrounding this vast topic. ",https://github.com/MichaelCade/90DaysOfDevOps,26-12-2021,1162,10-02-2025,20,Shell,357,2,89,80
vnpy,基于Python的开源量化交易平台开发框架,https://github.com/vnpy/vnpy,02-03-2015,3653,12-02-2025,18,Python,1043,62,2078,2070
firecrawl,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API.",https://github.com/mendableai/firecrawl,15-04-2024,321,02-03-2025,0,TypeScript,462,12,499,397
CLIP,"CLIP (Contrastive Language-Image Pretraining),  Predict the most relevant text snippet given an image",https://github.com/openai/CLIP,16-12-2020,1537,23-07-2024,222,Jupyter Notebook,28,0,413,189
ghostty,"👻 Ghostty is a fast, feature-rich, and cross-platform terminal emulator that uses platform-native UI and GPU acceleration.",https://github.com/ghostty-org/ghostty,29-03-2022,1069,02-03-2025,0,Zig,2033,1,1622,1494
vhr,微人事是一个前后端分离的人力资源管理系统，项目采用SpringBoot+Vue开发。,https://github.com/lenve/vhr,04-01-2018,2614,25-11-2024,97,Java,1,0,254,96
gitbook,The open source frontend for GitBook doc sites,https://github.com/GitbookIO/gitbook,31-03-2014,3989,02-03-2025,0,TypeScript,760,25,1867,1829
hosts,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories.",https://github.com/StevenBlack/hosts,12-04-2012,4707,02-03-2025,0,Python,476,732,2025,1947
crewAI,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",https://github.com/crewAIInc/crewAI,27-10-2023,492,28-02-2025,2,Python,593,76,1154,1052
textual,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.,https://github.com/Textualize/textual,08-04-2021,1424,27-02-2025,3,Python,2024,167,2114,1942
helm,The Kubernetes Package Manager,https://github.com/helm/helm,06-10-2015,3435,02-03-2025,0,Go,3869,204,7953,7561
yapi,YApi 是一个可本地部署的、打通前后端及QA的、可视化的接口管理平台,https://github.com/YMFE/yapi,30-05-2016,3198,12-08-2024,202,JavaScript,141,1,2447,921
it-tools,"Collection of handy online tools for developers, with great UX. ",https://github.com/CorentinTh/it-tools,05-04-2020,1792,19-02-2025,11,Vue,489,10,563,190
motion,A modern animation library for React and JavaScript,https://github.com/motiondivision/motion,16-11-2018,2298,26-02-2025,4,TypeScript,971,0,1756,1503
ResumeSample,Resume template for Chinese programmers . 程序员简历模板系列。包括PHP程序员简历模板、iOS程序员简历模板、Android程序员简历模板、Web前端程序员简历模板、Java程序员简历模板、C/C++程序员简历模板、NodeJS程序员简历模板、架构师简历模板以及通用程序员简历模板,https://github.com/geekcompany/ResumeSample,08-09-2014,3828,14-08-2024,200,N/A,2,0,0,0
